frame,x,y,speed_kmh,cumulative_dist_m
834,-220.07144,52.22851,27.588919,
835,-220.29807,52.227604,20.396282,
836,-220.51155,52.208347,19.29172,
837,-220.68672,52.21482,15.776144,
838,-220.81647,52.20971,11.686152,
839,-220.91681,52.209908,9.03078,
840,-220.98445,52.238678,6.615586,
841,-221.00293,52.26549,2.9307616,
842,-221.00162,52.30768,3.7986426,
843,-220.98004,52.36535,5.541704,
844,-220.93486,52.418335,6.2670503,
845,-220.87354,52.482475,7.986578,
846,-220.79552,52.55861,9.810901,
847,-220.684,52.62182,11.53623,
848,-220.59549,52.687424,9.916007,
849,-220.5012,52.746407,10.009222,
850,-220.40164,52.798626,10.118407,
851,-220.29681,52.84409,10.283586,
852,-220.19945,52.877743,9.271636,
853,-220.10175,52.91232,9.327584,
854,-220.01347,52.941593,8.369966,
855,-219.91034,52.973206,9.708325,
856,-219.83356,52.99617,7.2128572,
857,-219.75989,53.017326,6.898237,
858,-219.68922,53.036667,6.5936155,
859,-219.61372,53.062054,7.168891,
860,-219.54855,53.084595,6.206259,
861,-219.50403,53.11216,4.713043,
862,-219.88727,53.17558,34.96065,
863,-220.66873,53.287064,71.04382,
864,-221.8717,53.439774,109.13638,
865,-223.49619,53.63371,147.2415,
866,-225.54219,53.868866,185.35272,
867,-228.00288,54.140564,222.80829,
868,-230.8783,54.448803,260.26974,
869,-233.7537,54.75705,260.26843,
870,-236.62909,55.065285,260.26834,
871,-239.50449,55.373524,260.26837,
872,-242.37988,55.68177,260.26843,
873,-245.25526,55.990005,260.26697,
874,,,,
875,,,,
876,,,,
877,,,,
878,,,,
879,,,,
880,,,,
881,,,,
882,,,,
883,,,,
884,,,,
885,,,,
886,,,,
887,,,,
888,,,,
889,,,,
890,,,,
891,,,,
892,,,,
893,,,,
894,-296.9715,61.645332,,
895,-296.9062,61.680214,6.6635327,
896,-296.79175,61.708656,10.613016,
897,-296.62808,61.73066,14.862436,
898,-296.4095,61.753624,19.782032,
899,-296.1414,61.777153,24.221468,
900,-295.82465,61.791054,28.534214,
901,-295.45923,61.795326,32.88982,
902,-295.09378,61.7996,32.892567,
903,-294.72836,61.80387,32.88982,
904,-294.36295,61.808155,32.889835,
905,-293.99753,61.81243,32.889824,
906,-293.63208,61.816708,32.89257,
907,-293.26666,61.82098,32.88982,
908,-292.90125,61.825256,32.889824,
909,-292.53583,61.82953,32.88982,
910,-292.17044,61.8338,32.887074,
911,-291.805,61.838078,32.89257,
912,-291.4396,61.842354,32.887077,
913,-291.07416,61.846626,32.892567,
914,-290.70874,61.850906,32.889828,
915,-290.34332,61.85518,32.88982,
916,-289.9779,61.85945,32.88982,
917,-289.6125,61.86373,32.889828,
918,-289.24707,61.868004,32.88982,
919,,,,
920,,,,
921,,,,
922,,,,
923,,,,
924,,,,
925,,,,
926,,,,
927,,,,
928,,,,
929,,,,
930,,,,
931,,,,
932,,,,
933,,,,
934,,,,
935,,,,
936,,,,
937,,,,
938,,,,
939,,,,
940,,,,
941,,,,
942,,,,
943,,,,
944,,,,
945,,,,
946,,,,
947,,,,
948,,,,
949,,,,
950,,,,
951,,,,
952,,,,
953,,,,
954,,,,
955,,,,
956,,,,
957,,,,
958,,,,
959,,,,
960,,,,
961,,,,
962,,,,
963,,,,
964,,,,
965,,,,
966,,,,
967,,,,
968,,,,
969,,,,
970,,,,
971,,,,
972,,,,
973,,,,
974,,,,
975,,,,
976,,,,
977,,,,
978,,,,
979,,,,
980,,,,
981,,,,
982,,,,
983,,,,
984,,,,
985,,,,
986,,,,
987,,,,
988,,,,
989,,,,
990,,,,
991,,,,
992,,,,
993,,,,
994,,,,
995,,,,
996,,,,
997,,,,
998,,,,
999,,,,
1000,,,,
