frame_idx,t_s,type,team_id,from_player,to_player,note
305,12.2,touch,1,62.0,62,
306,12.24,touch,1,62.0,62,
307,12.28,touch,1,62.0,62,
308,12.32,touch,1,62.0,62,
309,12.36,touch,1,62.0,62,
310,12.4,touch,1,62.0,62,
311,12.44,touch,1,62.0,62,
312,12.48,touch,1,62.0,62,
313,12.52,touch,1,62.0,62,
314,12.56,touch,1,62.0,62,
315,12.6,touch,1,62.0,62,
316,12.64,touch,1,62.0,62,
317,12.68,touch,1,62.0,62,
318,12.72,touch,1,62.0,62,
319,12.76,touch,1,62.0,62,
320,12.8,touch,1,62.0,62,
321,12.84,touch,1,62.0,62,
322,12.88,touch,1,62.0,62,
323,12.92,touch,1,62.0,62,
324,12.96,touch,1,62.0,62,
325,13.0,touch,1,62.0,62,
326,13.04,touch,1,62.0,62,
327,13.08,touch,1,62.0,62,
328,13.12,touch,1,62.0,62,
329,13.16,touch,1,62.0,62,
330,13.2,touch,1,62.0,62,
331,13.24,touch,1,62.0,62,
332,13.28,touch,1,62.0,62,
333,13.32,touch,1,62.0,62,
334,13.36,touch,1,62.0,62,
335,13.4,touch,1,62.0,62,
336,13.44,touch,1,62.0,62,
337,13.48,touch,1,62.0,62,
338,13.52,touch,1,62.0,62,
339,13.56,touch,1,62.0,62,
340,13.6,touch,1,62.0,62,
341,13.64,touch,1,62.0,62,
342,13.68,touch,1,62.0,62,
343,13.72,touch,1,62.0,62,
344,13.76,touch,1,62.0,62,
345,13.8,touch,1,62.0,62,
346,13.84,touch,1,62.0,62,
347,13.88,touch,1,62.0,62,
348,13.92,touch,1,62.0,62,
349,13.96,touch,1,62.0,62,
350,14.0,touch,1,62.0,62,
351,14.04,touch,1,62.0,62,
352,14.08,touch,1,62.0,62,
353,14.12,touch,1,62.0,62,
354,14.16,touch,1,62.0,62,
355,14.2,touch,1,62.0,62,
356,14.24,touch,1,62.0,62,
357,14.28,touch,1,62.0,62,
358,14.32,touch,1,62.0,62,
359,14.36,touch,1,62.0,62,
360,14.4,touch,1,62.0,62,
361,14.44,touch,1,62.0,62,
362,14.48,touch,1,62.0,62,
363,14.52,touch,1,62.0,62,
364,14.56,touch,1,62.0,62,
365,14.6,touch,1,62.0,62,
366,14.64,touch,1,62.0,62,
367,14.68,touch,1,62.0,62,
368,14.72,turnover,0,62.0,380,1->0
369,14.76,touch,0,380.0,380,
370,14.8,touch,0,380.0,380,
371,14.84,touch,0,380.0,380,
372,14.88,touch,0,380.0,380,
373,14.92,touch,0,380.0,380,
374,14.96,touch,0,380.0,380,
375,15.0,touch,0,380.0,380,
376,15.04,touch,0,380.0,380,
377,15.08,touch,0,380.0,380,
378,15.12,touch,0,380.0,380,
379,15.16,turnover,1,380.0,382,0->1
380,15.2,touch,1,382.0,382,
381,15.24,touch,1,382.0,382,
382,15.28,touch,1,382.0,382,
383,15.32,touch,1,382.0,382,
384,15.36,touch,1,382.0,382,
385,15.4,touch,1,382.0,382,
386,15.44,touch,1,382.0,382,
387,15.48,touch,1,382.0,382,
388,15.52,touch,1,382.0,382,
389,15.56,touch,1,382.0,382,
390,15.6,touch,1,382.0,382,
391,15.64,touch,1,382.0,382,
392,15.68,touch,1,382.0,382,
393,15.72,touch,1,382.0,382,
394,15.76,touch,1,382.0,382,
395,15.8,touch,1,382.0,382,
396,15.84,touch,1,382.0,382,
397,15.88,touch,1,382.0,382,
398,15.92,touch,1,382.0,382,
399,15.96,touch,1,382.0,382,
400,16.0,touch,1,382.0,382,
401,16.04,touch,1,382.0,382,
402,16.08,touch,1,382.0,382,
403,16.12,touch,1,382.0,382,
404,16.16,touch,1,382.0,382,
405,16.2,touch,1,382.0,382,
406,16.24,touch,1,382.0,382,
407,16.28,touch,1,382.0,382,
408,16.32,touch,1,382.0,382,
409,16.36,touch,1,382.0,382,
410,16.4,touch,1,382.0,382,
411,16.44,touch,1,382.0,382,
412,16.48,touch,1,382.0,382,
413,16.52,touch,1,382.0,382,
414,16.56,touch,1,382.0,382,
415,16.6,touch,1,382.0,382,
416,16.64,touch,1,382.0,382,
