frame,t_s,team_in_possession,ball_third
139,4.633333333333334,1.0,middle
140,4.666666666666667,1.0,middle
141,4.7,1.0,middle
142,4.733333333333333,1.0,middle
143,4.766666666666667,1.0,middle
144,4.8,0.0,middle
145,4.833333333333333,0.0,middle
146,4.866666666666666,0.0,middle
147,4.9,0.0,middle
148,4.933333333333334,0.0,middle
149,4.966666666666667,0.0,middle
150,5.0,0.0,middle
151,5.033333333333333,0.0,middle
152,5.066666666666666,0.0,middle
153,5.1,0.0,middle
154,5.133333333333334,0.0,middle
155,5.166666666666667,0.0,middle
156,5.2,0.0,defensive
157,5.233333333333333,0.0,defensive
158,5.266666666666667,0.0,defensive
159,5.3,0.0,defensive
160,5.333333333333333,0.0,defensive
161,5.366666666666666,0.0,defensive
162,5.4,0.0,defensive
163,5.433333333333334,0.0,defensive
164,5.466666666666667,0.0,defensive
165,5.5,0.0,defensive
166,5.533333333333333,0.0,defensive
167,5.566666666666666,0.0,defensive
168,5.6,0.0,defensive
169,5.633333333333334,0.0,defensive
170,5.666666666666667,0.0,defensive
171,5.7,0.0,defensive
172,5.733333333333333,0.0,defensive
173,5.766666666666667,0.0,defensive
174,5.8,0.0,defensive
175,5.833333333333333,0.0,defensive
176,5.866666666666666,0.0,defensive
177,5.9,0.0,defensive
178,5.933333333333334,0.0,defensive
179,5.966666666666667,0.0,defensive
180,6.0,0.0,defensive
181,6.033333333333333,0.0,defensive
182,6.066666666666666,0.0,defensive
183,6.1,0.0,defensive
184,6.133333333333334,0.0,defensive
185,6.166666666666667,0.0,defensive
186,6.2,0.0,defensive
187,6.233333333333333,0.0,defensive
188,6.266666666666667,0.0,defensive
189,6.3,0.0,defensive
190,6.333333333333333,0.0,defensive
191,6.366666666666666,0.0,defensive
192,6.4,0.0,defensive
193,6.433333333333334,0.0,defensive
194,6.466666666666667,0.0,defensive
195,6.5,0.0,defensive
196,6.533333333333333,0.0,defensive
197,6.566666666666666,0.0,defensive
198,6.6,0.0,defensive
199,6.633333333333334,0.0,defensive
200,6.666666666666667,0.0,defensive
201,6.7,0.0,defensive
202,6.733333333333333,0.0,defensive
203,6.766666666666667,0.0,defensive
204,6.8,0.0,defensive
205,6.833333333333333,0.0,defensive
206,6.866666666666666,0.0,defensive
207,6.9,0.0,defensive
208,6.933333333333334,0.0,defensive
209,6.966666666666667,0.0,defensive
210,7.0,0.0,defensive
211,7.033333333333333,0.0,defensive
212,7.066666666666666,0.0,defensive
213,7.1,0.0,defensive
214,7.133333333333334,0.0,defensive
215,7.166666666666667,0.0,defensive
216,7.2,0.0,defensive
217,7.233333333333333,0.0,defensive
218,7.266666666666667,0.0,defensive
219,7.3,0.0,defensive
220,7.333333333333333,0.0,defensive
221,7.366666666666666,0.0,defensive
222,7.4,0.0,defensive
223,7.433333333333334,0.0,defensive
224,7.466666666666667,0.0,defensive
225,7.5,0.0,defensive
226,7.533333333333333,0.0,defensive
227,7.566666666666666,0.0,defensive
228,7.6,0.0,defensive
229,7.633333333333334,0.0,defensive
230,7.666666666666667,0.0,defensive
231,7.7,0.0,defensive
232,7.733333333333333,0.0,defensive
233,7.766666666666667,0.0,defensive
234,7.8,0.0,defensive
235,7.833333333333333,0.0,defensive
236,7.866666666666666,0.0,defensive
237,7.9,0.0,defensive
238,7.933333333333334,0.0,defensive
239,7.966666666666667,0.0,defensive
240,8.0,0.0,defensive
241,8.033333333333333,0.0,defensive
242,8.066666666666666,0.0,defensive
243,8.1,0.0,defensive
244,8.133333333333333,0.0,defensive
245,8.166666666666666,0.0,defensive
261,8.7,0.0,defensive
263,8.766666666666667,0.0,defensive
264,8.8,0.0,defensive
265,8.833333333333334,0.0,defensive
266,8.866666666666667,0.0,defensive
267,8.9,0.0,defensive
268,8.933333333333334,0.0,defensive
269,8.966666666666667,0.0,defensive
270,9.0,0.0,defensive
271,9.033333333333333,0.0,defensive
272,9.066666666666666,0.0,defensive
273,9.1,0.0,defensive
274,9.133333333333333,0.0,defensive
275,9.166666666666666,0.0,defensive
276,9.2,0.0,defensive
277,9.233333333333333,0.0,defensive
278,9.266666666666667,0.0,defensive
279,9.3,0.0,defensive
280,9.333333333333334,0.0,defensive
281,9.366666666666667,0.0,defensive
282,9.4,0.0,defensive
283,9.433333333333334,0.0,defensive
284,9.466666666666667,0.0,defensive
285,9.5,0.0,defensive
286,9.533333333333333,0.0,defensive
287,9.566666666666666,0.0,defensive
288,9.6,0.0,defensive
289,9.633333333333333,0.0,defensive
290,9.666666666666666,0.0,defensive
291,9.7,0.0,defensive
292,9.733333333333333,0.0,defensive
293,9.766666666666667,0.0,defensive
294,9.8,0.0,defensive
295,9.833333333333334,0.0,defensive
296,9.866666666666667,0.0,defensive
297,9.9,0.0,defensive
298,9.933333333333334,0.0,defensive
299,9.966666666666667,0.0,defensive
300,10.0,0.0,defensive
301,10.033333333333333,0.0,defensive
302,10.066666666666666,0.0,defensive
303,10.1,0.0,defensive
304,10.133333333333333,1.0,defensive
305,10.166666666666666,1.0,defensive
306,10.2,1.0,defensive
307,10.233333333333333,1.0,defensive
308,10.266666666666667,1.0,defensive
309,10.3,1.0,defensive
310,10.333333333333334,1.0,defensive
311,10.366666666666667,1.0,defensive
312,10.4,1.0,defensive
313,10.433333333333334,1.0,defensive
314,10.466666666666667,1.0,defensive
315,10.5,1.0,defensive
316,10.533333333333333,1.0,defensive
317,10.566666666666666,1.0,defensive
318,10.6,1.0,defensive
319,10.633333333333333,1.0,defensive
320,10.666666666666666,1.0,defensive
321,10.7,1.0,defensive
322,10.733333333333333,1.0,defensive
323,10.766666666666667,1.0,defensive
324,10.8,1.0,defensive
325,10.833333333333334,1.0,defensive
326,10.866666666666667,1.0,defensive
327,10.9,1.0,defensive
328,10.933333333333334,1.0,defensive
329,10.966666666666667,1.0,defensive
330,11.0,1.0,defensive
331,11.033333333333333,1.0,defensive
332,11.066666666666666,1.0,defensive
333,11.1,1.0,defensive
334,11.133333333333333,1.0,defensive
335,11.166666666666666,1.0,defensive
336,11.2,1.0,defensive
337,11.233333333333333,1.0,defensive
339,11.3,1.0,defensive
340,11.333333333333334,1.0,defensive
341,11.366666666666667,1.0,defensive
342,11.4,1.0,defensive
343,11.433333333333334,1.0,defensive
344,11.466666666666667,1.0,defensive
345,11.5,1.0,defensive
346,11.533333333333333,1.0,defensive
347,11.566666666666666,1.0,defensive
348,11.6,1.0,defensive
349,11.633333333333333,1.0,defensive
350,11.666666666666666,1.0,defensive
351,11.7,1.0,defensive
352,11.733333333333333,1.0,defensive
353,11.766666666666667,1.0,defensive
354,11.8,1.0,defensive
355,11.833333333333334,1.0,defensive
356,11.866666666666667,1.0,defensive
357,11.9,1.0,defensive
358,11.933333333333334,1.0,defensive
359,11.966666666666667,1.0,defensive
360,12.0,1.0,defensive
361,12.033333333333333,1.0,defensive
362,12.066666666666666,1.0,defensive
363,12.1,1.0,defensive
364,12.133333333333333,1.0,defensive
365,12.166666666666666,1.0,defensive
366,12.2,1.0,defensive
367,12.233333333333333,1.0,defensive
368,12.266666666666667,1.0,defensive
369,12.3,1.0,defensive
370,12.333333333333334,1.0,defensive
371,12.366666666666667,1.0,defensive
372,12.4,1.0,defensive
373,12.433333333333334,1.0,defensive
374,12.466666666666667,1.0,defensive
375,12.5,1.0,defensive
376,12.533333333333333,1.0,defensive
377,12.566666666666666,0.0,defensive
378,12.6,0.0,defensive
379,12.633333333333333,0.0,defensive
380,12.666666666666666,0.0,defensive
381,12.7,0.0,defensive
382,12.733333333333333,0.0,defensive
383,12.766666666666667,0.0,defensive
384,12.8,0.0,defensive
385,12.833333333333334,0.0,defensive
386,12.866666666666667,0.0,defensive
387,12.9,0.0,defensive
388,12.933333333333334,0.0,defensive
389,12.966666666666667,0.0,defensive
390,13.0,0.0,defensive
391,13.033333333333333,0.0,defensive
392,13.066666666666666,0.0,defensive
393,13.1,0.0,defensive
394,13.133333333333333,0.0,defensive
395,13.166666666666666,0.0,defensive
396,13.2,0.0,defensive
397,13.233333333333333,0.0,defensive
398,13.266666666666667,0.0,defensive
399,13.3,0.0,defensive
400,13.333333333333334,0.0,defensive
401,13.366666666666667,0.0,defensive
402,13.4,0.0,defensive
403,13.433333333333334,0.0,defensive
404,13.466666666666667,0.0,defensive
405,13.5,0.0,defensive
406,13.533333333333333,0.0,defensive
407,13.566666666666666,0.0,defensive
408,13.6,0.0,defensive
409,13.633333333333333,0.0,defensive
410,13.666666666666666,0.0,defensive
411,13.7,0.0,defensive
412,13.733333333333333,0.0,defensive
413,13.766666666666667,0.0,defensive
414,13.8,0.0,defensive
415,13.833333333333334,0.0,defensive
416,13.866666666666667,0.0,defensive
417,13.9,0.0,defensive
418,13.933333333333334,0.0,defensive
419,13.966666666666667,0.0,defensive
420,14.0,0.0,defensive
421,14.033333333333333,0.0,defensive
422,14.066666666666666,0.0,defensive
423,14.1,0.0,defensive
424,14.133333333333333,0.0,defensive
425,14.166666666666666,0.0,defensive
426,14.2,0.0,defensive
427,14.233333333333333,0.0,defensive
428,14.266666666666667,0.0,defensive
429,14.3,1.0,defensive
430,14.333333333333334,1.0,defensive
431,14.366666666666667,1.0,defensive
432,14.4,1.0,defensive
433,14.433333333333334,1.0,defensive
434,14.466666666666667,1.0,defensive
435,14.5,1.0,defensive
436,14.533333333333333,1.0,defensive
437,14.566666666666666,1.0,defensive
438,14.6,1.0,defensive
439,14.633333333333333,1.0,defensive
440,14.666666666666666,1.0,defensive
441,14.7,0.0,defensive
442,14.733333333333333,0.0,defensive
443,14.766666666666667,0.0,defensive
444,14.8,0.0,defensive
445,14.833333333333334,0.0,defensive
446,14.866666666666667,0.0,defensive
447,14.9,0.0,defensive
448,14.933333333333334,0.0,defensive
449,14.966666666666667,0.0,defensive
450,15.0,0.0,defensive
451,15.033333333333333,0.0,defensive
452,15.066666666666666,0.0,defensive
453,15.1,0.0,defensive
454,15.133333333333333,0.0,defensive
455,15.166666666666666,0.0,defensive
456,15.2,0.0,defensive
457,15.233333333333333,0.0,defensive
458,15.266666666666667,0.0,defensive
459,15.3,0.0,defensive
460,15.333333333333334,0.0,defensive
461,15.366666666666667,0.0,defensive
462,15.4,0.0,defensive
463,15.433333333333334,0.0,defensive
464,15.466666666666667,0.0,defensive
465,15.5,0.0,defensive
466,15.533333333333333,0.0,defensive
467,15.566666666666666,0.0,defensive
468,15.6,0.0,defensive
469,15.633333333333333,0.0,defensive
470,15.666666666666666,1.0,defensive
471,15.7,1.0,defensive
472,15.733333333333333,1.0,defensive
473,15.766666666666667,1.0,defensive
474,15.8,1.0,defensive
475,15.833333333333334,1.0,defensive
476,15.866666666666667,1.0,defensive
477,15.9,1.0,defensive
478,15.933333333333334,1.0,defensive
479,15.966666666666667,1.0,defensive
480,16.0,1.0,defensive
481,16.033333333333335,1.0,defensive
482,16.066666666666666,1.0,defensive
483,16.1,1.0,defensive
484,16.133333333333333,1.0,defensive
485,16.166666666666668,1.0,defensive
486,16.2,1.0,defensive
487,16.233333333333334,1.0,defensive
488,16.266666666666666,1.0,defensive
489,16.3,1.0,defensive
490,16.333333333333332,1.0,defensive
491,16.366666666666667,1.0,defensive
492,16.4,1.0,defensive
493,16.433333333333334,1.0,defensive
494,16.466666666666665,0.0,defensive
495,16.5,0.0,defensive
496,16.533333333333335,0.0,defensive
497,16.566666666666666,0.0,defensive
498,16.6,0.0,defensive
499,16.633333333333333,0.0,defensive
500,16.666666666666668,0.0,defensive
501,16.7,0.0,defensive
502,16.733333333333334,0.0,defensive
503,16.766666666666666,0.0,defensive
504,16.8,0.0,defensive
505,16.833333333333332,1.0,defensive
506,16.866666666666667,1.0,defensive
507,16.9,1.0,defensive
508,16.933333333333334,1.0,defensive
509,16.966666666666665,1.0,defensive
510,17.0,1.0,defensive
511,17.033333333333335,1.0,defensive
512,17.066666666666666,1.0,defensive
513,17.1,1.0,defensive
514,17.133333333333333,1.0,defensive
515,17.166666666666668,1.0,defensive
516,17.2,1.0,defensive
517,17.233333333333334,1.0,defensive
518,17.266666666666666,1.0,defensive
519,17.3,1.0,defensive
520,17.333333333333332,1.0,defensive
521,17.366666666666667,1.0,defensive
522,17.4,1.0,defensive
523,17.433333333333334,1.0,defensive
524,17.466666666666665,0.0,defensive
525,17.5,0.0,defensive
526,17.533333333333335,1.0,defensive
527,17.566666666666666,1.0,defensive
528,17.6,1.0,defensive
529,17.633333333333333,1.0,defensive
530,17.666666666666668,1.0,defensive
531,17.7,1.0,defensive
532,17.733333333333334,1.0,defensive
533,17.766666666666666,1.0,defensive
534,17.8,1.0,defensive
535,17.833333333333332,1.0,defensive
536,17.866666666666667,1.0,defensive
537,17.9,1.0,defensive
538,17.933333333333334,1.0,defensive
539,17.966666666666665,1.0,defensive
540,18.0,1.0,defensive
541,18.033333333333335,1.0,defensive
542,18.066666666666666,1.0,defensive
543,18.1,1.0,defensive
544,18.133333333333333,1.0,defensive
545,18.166666666666668,1.0,defensive
546,18.2,1.0,defensive
547,18.233333333333334,1.0,defensive
548,18.266666666666666,1.0,defensive
549,18.3,1.0,defensive
550,18.333333333333332,1.0,defensive
551,18.366666666666667,1.0,defensive
552,18.4,1.0,defensive
553,18.433333333333334,1.0,defensive
554,18.466666666666665,1.0,defensive
555,18.5,1.0,defensive
556,18.533333333333335,1.0,defensive
557,18.566666666666666,1.0,defensive
558,18.6,1.0,defensive
559,18.633333333333333,1.0,defensive
560,18.666666666666668,1.0,defensive
561,18.7,1.0,defensive
562,18.733333333333334,1.0,defensive
563,18.766666666666666,1.0,defensive
564,18.8,1.0,defensive
565,18.833333333333332,1.0,defensive
566,18.866666666666667,1.0,defensive
567,18.9,1.0,defensive
568,18.933333333333334,1.0,defensive
569,18.966666666666665,1.0,defensive
570,19.0,1.0,defensive
571,19.033333333333335,1.0,defensive
572,19.066666666666666,1.0,defensive
573,19.1,1.0,defensive
574,19.133333333333333,1.0,defensive
575,19.166666666666668,1.0,defensive
576,19.2,1.0,defensive
577,19.233333333333334,1.0,defensive
578,19.266666666666666,1.0,defensive
579,19.3,1.0,defensive
580,19.333333333333332,1.0,defensive
581,19.366666666666667,1.0,defensive
582,19.4,1.0,defensive
583,19.433333333333334,1.0,defensive
584,19.466666666666665,1.0,defensive
585,19.5,1.0,defensive
586,19.533333333333335,1.0,defensive
587,19.566666666666666,1.0,defensive
588,19.6,1.0,defensive
589,19.633333333333333,1.0,defensive
590,19.666666666666668,1.0,defensive
591,19.7,1.0,defensive
592,19.733333333333334,1.0,defensive
593,19.766666666666666,1.0,defensive
594,19.8,1.0,defensive
595,19.833333333333332,1.0,defensive
596,19.866666666666667,1.0,defensive
597,19.9,1.0,defensive
598,19.933333333333334,1.0,defensive
599,19.966666666666665,1.0,defensive
600,20.0,1.0,defensive
601,20.033333333333335,1.0,defensive
602,20.066666666666666,1.0,defensive
603,20.1,1.0,defensive
604,20.133333333333333,1.0,defensive
605,20.166666666666668,1.0,defensive
606,20.2,1.0,defensive
607,20.233333333333334,1.0,defensive
608,20.266666666666666,1.0,defensive
609,20.3,1.0,defensive
610,20.333333333333332,1.0,defensive
611,20.366666666666667,1.0,defensive
612,20.4,1.0,defensive
613,20.433333333333334,1.0,defensive
614,20.466666666666665,1.0,defensive
615,20.5,1.0,defensive
616,20.533333333333335,1.0,defensive
617,20.566666666666666,1.0,defensive
618,20.6,1.0,defensive
619,20.633333333333333,1.0,defensive
620,20.666666666666668,1.0,defensive
621,20.7,1.0,defensive
622,20.733333333333334,1.0,defensive
623,20.766666666666666,1.0,defensive
624,20.8,1.0,defensive
625,20.833333333333332,1.0,defensive
626,20.866666666666667,1.0,defensive
627,20.9,1.0,defensive
628,20.933333333333334,1.0,defensive
629,20.966666666666665,1.0,defensive
630,21.0,1.0,defensive
631,21.033333333333335,1.0,defensive
632,21.066666666666666,1.0,defensive
633,21.1,1.0,defensive
634,21.133333333333333,1.0,defensive
635,21.166666666666668,1.0,defensive
636,21.2,1.0,defensive
637,21.233333333333334,1.0,defensive
638,21.266666666666666,1.0,defensive
639,21.3,1.0,defensive
640,21.333333333333332,1.0,defensive
641,21.366666666666667,1.0,defensive
642,21.4,1.0,defensive
643,21.433333333333334,1.0,defensive
644,21.466666666666665,1.0,defensive
645,21.5,1.0,defensive
646,21.533333333333335,1.0,defensive
647,21.566666666666666,1.0,defensive
648,21.6,1.0,defensive
649,21.633333333333333,1.0,defensive
650,21.666666666666668,1.0,defensive
651,21.7,1.0,defensive
652,21.733333333333334,1.0,defensive
653,21.766666666666666,1.0,defensive
654,21.8,1.0,defensive
655,21.833333333333332,1.0,defensive
656,21.866666666666667,1.0,defensive
657,21.9,1.0,defensive
658,21.933333333333334,1.0,defensive
659,21.966666666666665,1.0,defensive
660,22.0,1.0,defensive
661,22.033333333333335,1.0,defensive
662,22.066666666666666,1.0,defensive
663,22.1,1.0,defensive
664,22.133333333333333,1.0,defensive
665,22.166666666666668,1.0,defensive
666,22.2,1.0,defensive
667,22.233333333333334,1.0,defensive
668,22.266666666666666,1.0,defensive
669,22.3,1.0,defensive
670,22.333333333333332,1.0,defensive
671,22.366666666666667,1.0,defensive
672,22.4,1.0,defensive
673,22.433333333333334,0.0,defensive
674,22.466666666666665,0.0,defensive
675,22.5,0.0,defensive
676,22.533333333333335,0.0,defensive
677,22.566666666666666,0.0,defensive
678,22.6,0.0,defensive
679,22.633333333333333,0.0,defensive
680,22.666666666666668,0.0,defensive
681,22.7,0.0,defensive
682,22.733333333333334,0.0,defensive
683,22.766666666666666,0.0,defensive
684,22.8,0.0,defensive
685,22.833333333333332,0.0,defensive
686,22.866666666666667,0.0,defensive
687,22.9,0.0,defensive
688,22.933333333333334,0.0,defensive
689,22.966666666666665,0.0,defensive
690,23.0,0.0,defensive
691,23.033333333333335,0.0,defensive
692,23.066666666666666,0.0,defensive
693,23.1,0.0,defensive
694,23.133333333333333,0.0,defensive
695,23.166666666666668,0.0,defensive
696,23.2,0.0,defensive
697,23.233333333333334,0.0,defensive
698,23.266666666666666,0.0,defensive
699,23.3,0.0,defensive
700,23.333333333333332,0.0,defensive
701,23.366666666666667,0.0,defensive
702,23.4,0.0,defensive
703,23.433333333333334,0.0,defensive
704,23.466666666666665,0.0,defensive
705,23.5,0.0,defensive
706,23.533333333333335,0.0,defensive
707,23.566666666666666,0.0,defensive
708,23.6,0.0,defensive
709,23.633333333333333,0.0,defensive
710,23.666666666666668,0.0,defensive
711,23.7,1.0,defensive
712,23.733333333333334,1.0,defensive
713,23.766666666666666,0.0,defensive
714,23.8,0.0,defensive
715,23.833333333333332,0.0,defensive
716,23.866666666666667,0.0,defensive
717,23.9,0.0,defensive
718,23.933333333333334,0.0,defensive
719,23.966666666666665,0.0,defensive
720,24.0,0.0,defensive
721,24.033333333333335,0.0,defensive
722,24.066666666666666,0.0,defensive
723,24.1,0.0,defensive
724,24.133333333333333,0.0,defensive
725,24.166666666666668,0.0,defensive
726,24.2,0.0,defensive
727,24.233333333333334,0.0,defensive
728,24.266666666666666,0.0,defensive
729,24.3,0.0,defensive
730,24.333333333333332,0.0,defensive
731,24.366666666666667,0.0,defensive
732,24.4,0.0,defensive
733,24.433333333333334,0.0,defensive
734,24.466666666666665,0.0,defensive
735,24.5,0.0,defensive
736,24.533333333333335,0.0,defensive
737,24.566666666666666,0.0,defensive
738,24.6,0.0,defensive
739,24.633333333333333,0.0,defensive
740,24.666666666666668,1.0,defensive
741,24.7,1.0,defensive
742,24.733333333333334,0.0,defensive
743,24.766666666666666,0.0,defensive
744,24.8,0.0,defensive
745,24.833333333333332,0.0,defensive
746,24.866666666666667,0.0,defensive
747,24.9,0.0,defensive
748,24.933333333333334,0.0,defensive
749,24.966666666666665,0.0,defensive
750,25.0,0.0,defensive
751,25.033333333333335,0.0,defensive
752,25.066666666666666,0.0,defensive
753,25.1,0.0,defensive
754,25.133333333333333,0.0,defensive
755,25.166666666666668,0.0,defensive
756,25.2,0.0,defensive
757,25.233333333333334,0.0,defensive
758,25.266666666666666,0.0,defensive
759,25.3,0.0,defensive
760,25.333333333333332,0.0,defensive
761,25.366666666666667,0.0,defensive
762,25.4,0.0,defensive
763,25.433333333333334,0.0,defensive
764,25.466666666666665,0.0,defensive
765,25.5,0.0,defensive
766,25.533333333333335,0.0,defensive
767,25.566666666666666,0.0,defensive
768,25.6,0.0,defensive
769,25.633333333333333,0.0,defensive
770,25.666666666666668,0.0,defensive
771,25.7,0.0,defensive
772,25.733333333333334,0.0,defensive
773,25.766666666666666,0.0,defensive
774,25.8,0.0,defensive
775,25.833333333333332,0.0,defensive
776,25.866666666666667,0.0,defensive
777,25.9,0.0,defensive
778,25.933333333333334,0.0,defensive
779,25.966666666666665,0.0,defensive
780,26.0,0.0,defensive
781,26.033333333333335,0.0,defensive
782,26.066666666666666,0.0,defensive
783,26.1,0.0,defensive
784,26.133333333333333,0.0,defensive
785,26.166666666666668,0.0,defensive
786,26.2,0.0,defensive
787,26.233333333333334,0.0,defensive
788,26.266666666666666,0.0,defensive
789,26.3,0.0,defensive
790,26.333333333333332,0.0,defensive
791,26.366666666666667,0.0,defensive
792,26.4,0.0,defensive
793,26.433333333333334,0.0,defensive
794,26.466666666666665,0.0,defensive
795,26.5,0.0,defensive
796,26.533333333333335,0.0,defensive
797,26.566666666666666,0.0,defensive
798,26.6,0.0,defensive
799,26.633333333333333,0.0,defensive
800,26.666666666666668,0.0,defensive
801,26.7,0.0,defensive
802,26.733333333333334,0.0,defensive
803,26.766666666666666,0.0,defensive
804,26.8,0.0,defensive
805,26.833333333333332,0.0,defensive
806,26.866666666666667,0.0,defensive
807,26.9,0.0,defensive
808,26.933333333333334,0.0,defensive
809,26.966666666666665,0.0,defensive
810,27.0,0.0,defensive
811,27.033333333333335,0.0,defensive
812,27.066666666666666,0.0,defensive
813,27.1,0.0,defensive
814,27.133333333333333,0.0,defensive
815,27.166666666666668,0.0,defensive
816,27.2,0.0,defensive
817,27.233333333333334,0.0,defensive
818,27.266666666666666,0.0,defensive
819,27.3,0.0,defensive
820,27.333333333333332,0.0,defensive
821,27.366666666666667,0.0,defensive
822,27.4,0.0,defensive
823,27.433333333333334,0.0,defensive
824,27.466666666666665,0.0,defensive
825,27.5,0.0,defensive
826,27.533333333333335,0.0,defensive
827,27.566666666666666,0.0,defensive
828,27.6,0.0,defensive
829,27.633333333333333,0.0,defensive
830,27.666666666666668,0.0,defensive
831,27.7,0.0,defensive
832,27.733333333333334,0.0,defensive
833,27.766666666666666,0.0,defensive
834,27.8,0.0,defensive
835,27.833333333333332,0.0,defensive
836,27.866666666666667,0.0,defensive
837,27.9,0.0,defensive
838,27.933333333333334,0.0,defensive
839,27.966666666666665,0.0,defensive
840,28.0,0.0,defensive
841,28.033333333333335,0.0,defensive
842,28.066666666666666,0.0,defensive
843,28.1,0.0,defensive
844,28.133333333333333,0.0,defensive
845,28.166666666666668,0.0,defensive
846,28.2,0.0,defensive
847,28.233333333333334,0.0,defensive
848,28.266666666666666,0.0,defensive
849,28.3,0.0,defensive
850,28.333333333333332,0.0,defensive
851,28.366666666666667,0.0,defensive
852,28.4,0.0,defensive
853,28.433333333333334,0.0,defensive
854,28.466666666666665,0.0,defensive
855,28.5,0.0,defensive
856,28.533333333333335,0.0,defensive
857,28.566666666666666,0.0,defensive
858,28.6,0.0,defensive
859,28.633333333333333,0.0,defensive
860,28.666666666666668,0.0,defensive
861,28.7,0.0,defensive
862,28.733333333333334,0.0,defensive
863,28.766666666666666,0.0,defensive
864,28.8,0.0,defensive
