frame_idx,t_s,type,team_id,from_player,to_player,note
314,10.466666666666667,touch,1,53.0,53,
315,10.5,touch,1,53.0,53,
316,10.533333333333333,touch,1,53.0,53,
317,10.566666666666666,touch,1,53.0,53,
318,10.6,touch,1,53.0,53,
319,10.633333333333333,touch,1,53.0,53,
320,10.666666666666666,touch,1,53.0,53,
321,10.7,touch,1,53.0,53,
322,10.733333333333333,touch,1,53.0,53,
323,10.766666666666667,touch,1,53.0,53,
324,10.8,touch,1,53.0,53,
325,10.833333333333334,touch,1,53.0,53,
326,10.866666666666667,touch,1,53.0,53,
327,10.9,touch,1,53.0,53,
328,10.933333333333334,touch,1,53.0,53,
329,10.966666666666667,touch,1,53.0,53,
330,11.0,touch,1,53.0,53,
331,11.033333333333333,touch,1,53.0,53,
332,11.066666666666666,touch,1,53.0,53,
333,11.1,touch,1,53.0,53,
334,11.133333333333333,touch,1,53.0,53,
335,11.166666666666666,touch,1,53.0,53,
336,11.2,touch,1,53.0,53,
337,11.233333333333333,touch,1,53.0,53,
338,11.266666666666667,touch,1,53.0,53,
339,11.3,touch,1,53.0,53,
340,11.333333333333334,touch,1,53.0,53,
341,11.366666666666667,touch,1,53.0,53,
342,11.4,touch,1,53.0,53,
343,11.433333333333334,touch,1,53.0,53,
344,11.466666666666667,touch,1,53.0,53,
345,11.5,touch,1,53.0,53,
346,11.533333333333333,touch,1,53.0,53,
347,11.566666666666666,touch,1,53.0,53,
348,11.6,touch,1,53.0,53,
349,11.633333333333333,touch,1,53.0,53,
350,11.666666666666666,touch,1,53.0,53,
351,11.7,touch,1,53.0,53,
352,11.733333333333333,touch,1,53.0,53,
353,11.766666666666667,touch,1,53.0,53,
354,11.8,touch,1,53.0,53,
355,11.833333333333334,touch,1,53.0,53,
356,11.866666666666667,touch,1,53.0,53,
357,11.9,touch,1,53.0,53,
358,11.933333333333334,touch,1,53.0,53,
359,11.966666666666667,touch,1,53.0,53,
360,12.0,touch,1,53.0,53,
361,12.033333333333333,touch,1,53.0,53,
362,12.066666666666666,touch,1,53.0,53,
363,12.1,touch,1,53.0,53,
364,12.133333333333333,touch,1,53.0,53,
365,12.166666666666666,touch,1,53.0,53,
366,12.2,touch,1,53.0,53,
367,12.233333333333333,touch,1,53.0,53,
368,12.266666666666667,touch,1,53.0,53,
369,12.3,touch,1,53.0,53,
370,12.333333333333334,touch,1,53.0,53,
371,12.366666666666667,touch,1,53.0,53,
372,12.4,touch,1,53.0,53,
373,12.433333333333334,touch,1,53.0,53,
374,12.466666666666667,touch,1,53.0,53,
375,12.5,touch,1,53.0,53,
376,12.533333333333333,touch,1,53.0,53,
377,12.566666666666666,turnover,0,53.0,32,1->0
378,12.6,touch,0,32.0,32,
379,12.633333333333333,touch,0,32.0,32,
380,12.666666666666666,touch,0,32.0,32,
381,12.7,touch,0,32.0,32,
382,12.733333333333333,touch,0,32.0,32,
383,12.766666666666667,touch,0,32.0,32,
384,12.8,touch,0,32.0,32,
385,12.833333333333334,touch,0,32.0,32,
386,12.866666666666667,touch,0,32.0,32,
387,12.9,touch,0,32.0,32,
388,12.933333333333334,touch,0,32.0,32,
389,12.966666666666667,touch,0,32.0,32,
390,13.0,touch,0,32.0,32,
391,13.033333333333333,touch,0,32.0,32,
392,13.066666666666666,touch,0,32.0,32,
393,13.1,touch,0,32.0,32,
394,13.133333333333333,touch,0,32.0,32,
395,13.166666666666666,touch,0,32.0,32,
396,13.2,touch,0,32.0,32,
397,13.233333333333333,touch,0,32.0,32,
398,13.266666666666667,touch,0,32.0,32,
399,13.3,touch,0,32.0,32,
400,13.333333333333334,touch,0,32.0,32,
401,13.366666666666667,touch,0,32.0,32,
402,13.4,touch,0,32.0,32,
403,13.433333333333334,touch,0,32.0,32,
404,13.466666666666667,touch,0,32.0,32,
405,13.5,touch,0,32.0,32,
406,13.533333333333333,touch,0,32.0,32,
407,13.566666666666666,touch,0,32.0,32,
408,13.6,touch,0,32.0,32,
409,13.633333333333333,touch,0,32.0,32,
410,13.666666666666666,touch,0,32.0,32,
411,13.7,touch,0,32.0,32,
412,13.733333333333333,touch,0,32.0,32,
413,13.766666666666667,touch,0,32.0,32,
414,13.8,touch,0,32.0,32,
415,13.833333333333334,touch,0,32.0,32,
416,13.866666666666667,touch,0,32.0,32,
417,13.9,touch,0,32.0,32,
418,13.933333333333334,touch,0,32.0,32,
419,13.966666666666667,touch,0,32.0,32,
420,14.0,touch,0,32.0,32,
421,14.033333333333333,touch,0,32.0,32,
422,14.066666666666666,touch,0,32.0,32,
423,14.1,touch,0,32.0,32,
424,14.133333333333333,touch,0,32.0,32,
425,14.166666666666666,touch,0,32.0,32,
426,14.2,touch,0,32.0,32,
427,14.233333333333333,touch,0,32.0,32,
428,14.266666666666667,touch,0,32.0,32,
429,14.3,turnover,1,32.0,15,0->1
430,14.333333333333334,touch,1,15.0,15,
431,14.366666666666667,touch,1,15.0,15,
432,14.4,touch,1,15.0,15,
433,14.433333333333334,touch,1,15.0,15,
434,14.466666666666667,touch,1,15.0,15,
435,14.5,touch,1,15.0,15,
436,14.533333333333333,touch,1,15.0,15,
437,14.566666666666666,touch,1,15.0,15,
438,14.6,touch,1,15.0,15,
439,14.633333333333333,touch,1,15.0,15,
440,14.666666666666666,touch,1,15.0,15,
441,14.7,turnover,0,15.0,32,1->0
442,14.733333333333333,touch,0,32.0,32,
443,14.766666666666667,touch,0,32.0,32,
444,14.8,touch,0,32.0,32,
445,14.833333333333334,touch,0,32.0,32,
446,14.866666666666667,touch,0,32.0,32,
447,14.9,touch,0,32.0,32,
448,14.933333333333334,touch,0,32.0,32,
449,14.966666666666667,touch,0,32.0,32,
450,15.0,touch,0,32.0,32,
451,15.033333333333333,touch,0,32.0,32,
452,15.066666666666666,touch,0,32.0,32,
453,15.1,touch,0,32.0,32,
454,15.133333333333333,touch,0,32.0,32,
455,15.166666666666666,touch,0,32.0,32,
456,15.2,touch,0,32.0,32,
457,15.233333333333333,touch,0,32.0,32,
458,15.266666666666667,touch,0,32.0,32,
459,15.3,touch,0,32.0,32,
460,15.333333333333334,touch,0,32.0,32,
461,15.366666666666667,touch,0,32.0,32,
462,15.4,touch,0,32.0,32,
463,15.433333333333334,touch,0,32.0,32,
464,15.466666666666667,touch,0,32.0,32,
465,15.5,touch,0,32.0,32,
466,15.533333333333333,touch,0,32.0,32,
467,15.566666666666666,pass,0,32.0,54,
468,15.6,touch,0,54.0,54,
469,15.633333333333333,touch,0,54.0,54,
470,15.666666666666666,turnover,1,54.0,2,0->1
471,15.7,touch,1,2.0,2,
472,15.733333333333333,touch,1,2.0,2,
473,15.766666666666667,touch,1,2.0,2,
474,15.8,touch,1,2.0,2,
475,15.833333333333334,touch,1,2.0,2,
476,15.866666666666667,touch,1,2.0,2,
477,15.9,touch,1,2.0,2,
478,15.933333333333334,touch,1,2.0,2,
479,15.966666666666667,touch,1,2.0,2,
480,16.0,touch,1,2.0,2,
481,16.033333333333335,touch,1,2.0,2,
482,16.066666666666666,touch,1,2.0,2,
483,16.1,touch,1,2.0,2,
484,16.133333333333333,touch,1,2.0,2,
485,16.166666666666668,touch,1,2.0,2,
486,16.2,touch,1,2.0,2,
487,16.233333333333334,touch,1,2.0,2,
488,16.266666666666666,touch,1,2.0,2,
489,16.3,touch,1,2.0,2,
490,16.333333333333332,touch,1,2.0,2,
491,16.366666666666667,touch,1,2.0,2,
492,16.4,touch,1,2.0,2,
493,16.433333333333334,touch,1,2.0,2,
494,16.466666666666665,turnover,0,2.0,54,1->0
495,16.5,touch,0,54.0,54,
496,16.533333333333335,touch,0,54.0,54,
497,16.566666666666666,touch,0,54.0,54,
498,16.6,touch,0,54.0,54,
499,16.633333333333333,touch,0,54.0,54,
500,16.666666666666668,touch,0,54.0,54,
501,16.7,touch,0,54.0,54,
502,16.733333333333334,touch,0,54.0,54,
503,16.766666666666666,touch,0,54.0,54,
504,16.8,touch,0,54.0,54,
505,16.833333333333332,turnover,1,54.0,2,0->1
506,16.866666666666667,touch,1,2.0,2,
507,16.9,touch,1,2.0,2,
508,16.933333333333334,touch,1,2.0,2,
509,16.966666666666665,touch,1,2.0,2,
510,17.0,touch,1,2.0,2,
511,17.033333333333335,touch,1,2.0,2,
512,17.066666666666666,touch,1,2.0,2,
513,17.1,touch,1,2.0,2,
514,17.133333333333333,touch,1,2.0,2,
515,17.166666666666668,touch,1,2.0,2,
516,17.2,touch,1,2.0,2,
517,17.233333333333334,touch,1,2.0,2,
518,17.266666666666666,touch,1,2.0,2,
519,17.3,touch,1,2.0,2,
520,17.333333333333332,touch,1,2.0,2,
521,17.366666666666667,touch,1,2.0,2,
522,17.4,touch,1,2.0,2,
523,17.433333333333334,touch,1,2.0,2,
524,17.466666666666665,turnover,0,2.0,54,1->0
525,17.5,touch,0,54.0,54,
526,17.533333333333335,turnover,1,54.0,15,0->1
527,17.566666666666666,touch,1,15.0,15,
528,17.6,touch,1,15.0,15,
529,17.633333333333333,touch,1,15.0,15,
530,17.666666666666668,touch,1,15.0,15,
531,17.7,touch,1,15.0,15,
532,17.733333333333334,touch,1,15.0,15,
533,17.766666666666666,touch,1,15.0,15,
534,17.8,touch,1,15.0,15,
535,17.833333333333332,touch,1,15.0,15,
536,17.866666666666667,touch,1,15.0,15,
537,17.9,touch,1,15.0,15,
538,17.933333333333334,touch,1,15.0,15,
539,17.966666666666665,touch,1,15.0,15,
540,18.0,touch,1,15.0,15,
541,18.033333333333335,touch,1,15.0,15,
542,18.066666666666666,touch,1,15.0,15,
543,18.1,touch,1,15.0,15,
544,18.133333333333333,touch,1,15.0,15,
545,18.166666666666668,touch,1,15.0,15,
546,18.2,touch,1,15.0,15,
547,18.233333333333334,touch,1,15.0,15,
548,18.266666666666666,touch,1,15.0,15,
549,18.3,touch,1,15.0,15,
550,18.333333333333332,touch,1,15.0,15,
551,18.366666666666667,touch,1,15.0,15,
552,18.4,touch,1,15.0,15,
553,18.433333333333334,touch,1,15.0,15,
554,18.466666666666665,touch,1,15.0,15,
555,18.5,touch,1,15.0,15,
556,18.533333333333335,touch,1,15.0,15,
557,18.566666666666666,touch,1,15.0,15,
558,18.6,touch,1,15.0,15,
559,18.633333333333333,touch,1,15.0,15,
560,18.666666666666668,touch,1,15.0,15,
561,18.7,touch,1,15.0,15,
562,18.733333333333334,touch,1,15.0,15,
563,18.766666666666666,touch,1,15.0,15,
564,18.8,touch,1,15.0,15,
565,18.833333333333332,touch,1,15.0,15,
566,18.866666666666667,touch,1,15.0,15,
567,18.9,touch,1,15.0,15,
568,18.933333333333334,touch,1,15.0,15,
569,18.966666666666665,touch,1,15.0,15,
570,19.0,touch,1,15.0,15,
571,19.033333333333335,touch,1,15.0,15,
572,19.066666666666666,touch,1,15.0,15,
573,19.1,touch,1,15.0,15,
574,19.133333333333333,touch,1,15.0,15,
575,19.166666666666668,touch,1,15.0,15,
576,19.2,touch,1,15.0,15,
577,19.233333333333334,touch,1,15.0,15,
578,19.266666666666666,touch,1,15.0,15,
579,19.3,touch,1,15.0,15,
580,19.333333333333332,touch,1,15.0,15,
581,19.366666666666667,touch,1,15.0,15,
582,19.4,touch,1,15.0,15,
583,19.433333333333334,touch,1,15.0,15,
584,19.466666666666665,touch,1,15.0,15,
585,19.5,touch,1,15.0,15,
586,19.533333333333335,touch,1,15.0,15,
587,19.566666666666666,touch,1,15.0,15,
588,19.6,touch,1,15.0,15,
589,19.633333333333333,touch,1,15.0,15,
590,19.666666666666668,touch,1,15.0,15,
591,19.7,touch,1,15.0,15,
592,19.733333333333334,touch,1,15.0,15,
593,19.766666666666666,touch,1,15.0,15,
594,19.8,touch,1,15.0,15,
595,19.833333333333332,touch,1,15.0,15,
596,19.866666666666667,touch,1,15.0,15,
597,19.9,touch,1,15.0,15,
598,19.933333333333334,touch,1,15.0,15,
599,19.966666666666665,touch,1,15.0,15,
600,20.0,touch,1,15.0,15,
601,20.033333333333335,touch,1,15.0,15,
602,20.066666666666666,touch,1,15.0,15,
603,20.1,touch,1,15.0,15,
604,20.133333333333333,touch,1,15.0,15,
605,20.166666666666668,touch,1,15.0,15,
606,20.2,touch,1,15.0,15,
607,20.233333333333334,touch,1,15.0,15,
608,20.266666666666666,touch,1,15.0,15,
609,20.3,touch,1,15.0,15,
610,20.333333333333332,touch,1,15.0,15,
611,20.366666666666667,touch,1,15.0,15,
612,20.4,touch,1,15.0,15,
613,20.433333333333334,touch,1,15.0,15,
614,20.466666666666665,touch,1,15.0,15,
615,20.5,touch,1,15.0,15,
616,20.533333333333335,touch,1,15.0,15,
617,20.566666666666666,touch,1,15.0,15,
618,20.6,touch,1,15.0,15,
619,20.633333333333333,touch,1,15.0,15,
620,20.666666666666668,touch,1,15.0,15,
621,20.7,touch,1,15.0,15,
622,20.733333333333334,touch,1,15.0,15,
623,20.766666666666666,touch,1,15.0,15,
624,20.8,touch,1,15.0,15,
625,20.833333333333332,touch,1,15.0,15,
626,20.866666666666667,touch,1,15.0,15,
627,20.9,touch,1,15.0,15,
628,20.933333333333334,touch,1,15.0,15,
629,20.966666666666665,touch,1,15.0,15,
630,21.0,touch,1,15.0,15,
631,21.033333333333335,touch,1,15.0,15,
632,21.066666666666666,touch,1,15.0,15,
633,21.1,touch,1,15.0,15,
634,21.133333333333333,touch,1,15.0,15,
635,21.166666666666668,touch,1,15.0,15,
636,21.2,touch,1,15.0,15,
637,21.233333333333334,touch,1,15.0,15,
638,21.266666666666666,touch,1,15.0,15,
639,21.3,touch,1,15.0,15,
640,21.333333333333332,touch,1,15.0,15,
641,21.366666666666667,touch,1,15.0,15,
642,21.4,touch,1,15.0,15,
643,21.433333333333334,touch,1,15.0,15,
644,21.466666666666665,touch,1,15.0,15,
645,21.5,touch,1,15.0,15,
646,21.533333333333335,touch,1,15.0,15,
647,21.566666666666666,touch,1,15.0,15,
648,21.6,touch,1,15.0,15,
649,21.633333333333333,touch,1,15.0,15,
650,21.666666666666668,touch,1,15.0,15,
651,21.7,touch,1,15.0,15,
652,21.733333333333334,touch,1,15.0,15,
653,21.766666666666666,touch,1,15.0,15,
654,21.8,touch,1,15.0,15,
655,21.833333333333332,touch,1,15.0,15,
656,21.866666666666667,touch,1,15.0,15,
657,21.9,touch,1,15.0,15,
658,21.933333333333334,touch,1,15.0,15,
659,21.966666666666665,touch,1,15.0,15,
660,22.0,touch,1,15.0,15,
661,22.033333333333335,touch,1,15.0,15,
662,22.066666666666666,touch,1,15.0,15,
663,22.1,touch,1,15.0,15,
664,22.133333333333333,touch,1,15.0,15,
665,22.166666666666668,touch,1,15.0,15,
666,22.2,touch,1,15.0,15,
667,22.233333333333334,touch,1,15.0,15,
668,22.266666666666666,touch,1,15.0,15,
669,22.3,touch,1,15.0,15,
670,22.333333333333332,touch,1,15.0,15,
671,22.366666666666667,touch,1,15.0,15,
672,22.4,touch,1,15.0,15,
673,22.433333333333334,turnover,0,15.0,463,1->0
674,22.466666666666665,touch,0,463.0,463,
675,22.5,pass,0,463.0,6,
676,22.533333333333335,touch,0,6.0,6,
677,22.566666666666666,touch,0,6.0,6,
678,22.6,touch,0,6.0,6,
679,22.633333333333333,touch,0,6.0,6,
680,22.666666666666668,touch,0,6.0,6,
681,22.7,touch,0,6.0,6,
682,22.733333333333334,touch,0,6.0,6,
683,22.766666666666666,touch,0,6.0,6,
684,22.8,touch,0,6.0,6,
685,22.833333333333332,touch,0,6.0,6,
686,22.866666666666667,touch,0,6.0,6,
687,22.9,touch,0,6.0,6,
688,22.933333333333334,touch,0,6.0,6,
689,22.966666666666665,touch,0,6.0,6,
690,23.0,touch,0,6.0,6,
691,23.033333333333335,touch,0,6.0,6,
692,23.066666666666666,touch,0,6.0,6,
693,23.1,touch,0,6.0,6,
694,23.133333333333333,touch,0,6.0,6,
695,23.166666666666668,touch,0,6.0,6,
696,23.2,touch,0,6.0,6,
