frame,x,y,speed_kmh,cumulative_dist_m
388,-50.024967,36.962017,3.043805,
389,-49.99595,36.984222,3.9462807,
390,-49.970226,37.005936,3.6354673,
391,-49.940052,37.017815,3.5022576,
392,-49.901913,37.03565,4.5471087,
393,-49.866837,37.04769,4.005285,
394,-49.84179,37.059006,2.9682965,
395,-49.81103,37.07058,3.5492437,
396,-49.77906,37.07832,3.5526109,
397,-49.74636,37.08864,3.7032182,
398,-49.715878,37.100513,3.5331807,
399,-49.68319,37.117058,3.9567368,
400,-49.645798,37.13018,4.2797685,
401,-49.61037,37.142487,4.0503907,
402,-49.574303,37.15784,4.2336106,
403,-49.533867,37.168766,4.5236597,
404,-52.11464,37.99257,292.57907,
405,-57.316612,39.629246,588.9638,
406,-59.90136,40.452393,292.96658,
407,-59.868027,40.468014,3.9756594,
408,-59.83199,40.48481,4.2940106,
409,-59.791977,40.502068,4.7061443,
410,-59.765854,40.517227,3.2619345,
411,-57.13446,39.722748,296.86108,
412,-53.148277,38.50632,450.10675,
413,-53.04986,38.49376,10.715502,
414,-56.839195,39.685074,428.99667,
415,-61.89423,41.26895,572.11505,
416,-66.98413,42.800602,574.0588,
417,-72.096214,44.288033,575.0008,
418,-77.22405,45.72148,575.0378,
419,-81.11717,46.71327,433.88614,
420,-84.24445,47.772186,356.58313,
421,-86.605896,48.89823,282.54724,
422,-86.14766,49.058704,52.436462,
423,-84.10448,48.695274,224.12733,
424,-80.47634,47.807926,403.38763,
425,-75.26325,46.396667,583.2794,
426,-70.01596,45.03569,585.4588,
427,-64.26558,43.21621,651.3877,
428,-58.01982,40.93608,718.0861,
429,-53.327946,39.24297,538.7059,
430,-50.194336,38.122635,359.40897,
431,-48.61705,37.581047,180.10913,
432,-48.60631,37.59579,1.9699044,
433,-48.600296,37.614864,2.159966,
434,-48.59899,37.63826,2.5306435,
435,-48.594696,37.668125,3.2586374,
436,-48.59198,37.689487,2.3257017,
437,-48.586464,37.716602,2.988387,
438,-50.206547,37.956112,176.87067,
439,-53.44201,38.430424,353.16473,
440,-58.303932,39.117363,530.30286,
441,-64.79232,40.01692,707.4484,
442,-71.34488,40.892204,713.96204,
443,-77.96162,41.743214,720.4938,
444,-84.61017,42.57725,723.6713,
445,-89.66191,43.187096,549.54926,
446,-93.117615,43.543003,375.19012,
447,-94.97728,43.644978,201.14552,
448,-95.22545,43.51809,30.102459,
449,-95.4244,43.399227,25.02945,
450,-95.54839,43.31726,16.052713,
451,-95.62976,43.26489,10.450635,
452,-95.67068,43.236717,5.3651013,
453,-95.670166,43.282337,4.927265,
454,-95.59299,43.389095,14.227287,
455,-95.45462,43.531925,21.476994,
456,-95.25506,43.71082,28.944822,
457,-95.02006,43.896915,32.374264,
458,-94.74962,44.090214,35.90112,
459,-94.443756,44.29071,39.4977,
460,-92.405556,43.964767,222.92253,
461,-88.67026,43.125042,413.4805,
462,-85.00793,42.256336,406.5065,
463,-81.43454,41.34964,398.1553,
464,-78.616035,41.58654,305.4718,
465,-76.552414,42.967045,268.14307,
466,-73.091125,43.52861,378.70706,
467,-69.929276,43.785038,342.60095,
468,-67.066864,43.73632,309.1852,
469,-65.44171,44.456474,191.97717,
470,-65.03782,45.954514,167.56541,
471,-65.18927,47.048847,119.3145,
472,-64.55125,46.962734,69.5313,
473,-65.27766,47.662773,108.95299,
474,-67.37497,49.1474,277.51666,
475,-70.853714,51.401424,447.67642,
476,-72.99473,52.87535,280.72522,
477,-73.81496,53.579758,116.76812,
478,-73.31412,53.51091,54.599304,
479,-72.84069,53.448414,51.57367,
480,-72.354065,53.339066,53.86608,
481,-71.84778,53.18443,57.17256,
482,-71.311295,52.999687,61.279354,
483,-70.755875,52.775513,64.68699,
484,-70.164604,52.501335,70.388664,
485,-69.53775,52.180893,76.033,
486,-68.85456,51.804558,84.23832,
487,-68.15378,51.41746,86.46343,
488,-67.43539,51.019592,88.69068,
489,-66.70787,50.614944,89.907616,
490,-65.97344,50.195724,91.330605,
491,-65.2321,49.76192,92.76511,
492,-64.48709,49.315765,93.78574,
493,-63.77015,48.870388,91.153946,
494,-63.08181,48.4298,88.26516,
495,-62.54506,47.791748,90.04954,
496,-62.151413,46.952248,100.13867,
497,-61.89867,45.91909,114.87123,
498,-61.78683,44.692287,133.04411,
499,-61.712547,43.52355,126.47853,
500,-61.671997,42.425797,118.63803,
501,-61.66517,41.399055,110.89048,
502,-61.59755,40.657497,80.42054,
503,-61.497276,40.16249,54.546535,
504,-60.610302,42.48406,268.4055,
505,-58.93662,47.622215,583.6186,
506,-57.286358,52.761997,583.00714,
507,-55.64983,57.87811,580.12006,
508,-54.222218,62.613735,534.1823,
509,-52.97505,66.956955,488.0235,
510,-51.8802,70.94639,446.78958,
511,-51.691696,72.012024,116.8754,
512,-52.40955,70.153854,215.13718,
513,-53.32373,67.93288,259.39047,
514,-54.43309,65.3551,303.08572,
515,-55.542446,62.777332,303.08517,
516,-56.651806,60.199554,303.08612,
517,-57.761166,57.62178,303.08572,
