frame,t_s,type,id,team,team_conf,has_ball,x_img,y_img,x_world,y_world,speed_kmh,accel_ms2,distance_m,team_in_possession,player_in_possession
0,0.0,ball,-1,,,,578.7166748046875,295.56585693359375,51.4600715637207,29.53240394592285,0.0,,0.0,,
1,0.03333333333333333,ball,-1,,,,728.6417846679688,340.93402099609375,53.302955627441406,30.398653030395508,219.92282104492188,,2.036322593688965,,
2,0.06666666666666667,ball,-1,,,,721.0792846679688,342.26092529296875,55.075496673583984,31.294357299804688,214.4877471923828,,4.022320747375488,,
3,0.1,ball,-1,,,,582.856689453125,294.186767578125,56.80471420288086,32.19696807861328,210.6664276123047,,5.972935676574707,,
4,0.13333333333333333,ball,-1,,,,708.0055541992188,345.39544677734375,58.49269104003906,33.125999450683594,208.08897399902344,,7.899685859680176,,
5,0.16666666666666666,ball,-1,,,,702.0111083984375,347.4657897949219,59.12784194946289,33.66435623168945,89.92221069335938,,8.732298851013184,,
6,0.2,ball,-1,,,,698.4288940429688,347.8719177246094,58.718162536621094,33.83326721191406,47.858516693115234,,9.175433158874512,,
7,0.23333333333333334,ball,-1,,,,695.5932006835938,349.406494140625,58.320838928222656,33.99235153198242,46.22271728515625,,9.603421211242676,,
8,0.26666666666666666,ball,-1,,,,691.7179565429688,350.13812255859375,57.46630096435547,33.547080993652344,104.06745147705078,,10.567008972167969,,
9,0.3,player,4,1.0,1.0,0.0,755.5963745117188,439.9453125,63.79799270629883,44.64321517944336,,,,,
9,0.3,player,2,1.0,1.0,0.0,578.5838012695312,590.4656372070312,47.28829574584961,61.56328201293945,,,,,
9,0.3,player,14,1.0,1.0,0.0,1147.9423828125,438.9773864746094,100.72840118408203,44.53129959106445,,,,,
9,0.3,player,7,0.0,1.0,0.0,30.749393463134766,407.343017578125,-4.765756607055664,40.8509635925293,,,,,
9,0.3,player,11,0.0,1.0,0.0,322.16571044921875,428.878662109375,22.948440551757812,43.36119842529297,,,,,
9,0.3,player,6,0.0,1.0,0.0,493.2627868652344,511.22845458984375,39.28886795043945,52.77439880371094,,,,,
9,0.3,player,1,1.0,1.0,0.0,1064.5980224609375,609.1906127929688,91.62703704833984,63.603031158447266,,,,,
9,0.3,player,10,0.0,1.0,0.0,511.5913391113281,269.00372314453125,40.44723892211914,24.223237991333008,,,,,
9,0.3,player,9,0.0,1.0,0.0,90.46002197265625,340.1741943359375,0.22141851484775543,32.888084411621094,,,,,
9,0.3,player,17,1.0,1.0,0.0,1025.685546875,304.94049072265625,90.17432403564453,28.628305435180664,,,,,
9,0.3,player,13,1.0,1.0,0.0,926.520263671875,218.85299682617188,81.07475280761719,17.971649169921875,,,,,
9,0.3,player,16,1.0,1.0,0.0,741.200439453125,329.67333984375,62.654544830322266,31.62457275390625,,,,,
9,0.3,player,8,1.0,1.0,0.0,665.82958984375,358.0633544921875,55.39524841308594,35.02887725830078,,,,,
9,0.3,player,15,1.0,1.0,0.0,566.9708862304688,249.0718231201172,45.80638885498047,21.75330352783203,,,,,
9,0.3,player,12,0.0,1.0,0.0,592.8929443359375,343.4757995605469,48.412437438964844,33.28429412841797,,,,,
9,0.3,player,5,0.0,1.0,0.0,250.1807861328125,389.61572265625,15.88835620880127,38.76918029785156,,,,,
9,0.3,player,18,0.0,1.0,0.0,469.333251953125,344.177001953125,36.571475982666016,33.368377685546875,,,,,
9,0.3,player,3,1.0,1.0,0.0,266.0884704589844,387.36767578125,17.384658813476562,38.504180908203125,,,,,
9,0.3,ball,-1,,,,688.7184448242188,352.11248779296875,56.15455627441406,32.497459411621094,181.4393310546875,,12.247002601623535,,
10,0.3333333333333333,player,6,0.0,1.0,0.0,495.73333740234375,510.5918884277344,39.416046142578125,52.70918655395508,12.86305233836174,0.0,0.1429228037595749,,
10,0.3333333333333333,player,11,0.0,1.0,0.0,323.8096923828125,428.9749755859375,23.00194549560547,43.379024505615234,5.075671188533306,0.0,0.05639634653925896,,
10,0.3333333333333333,player,4,1.0,1.0,0.0,755.34765625,440.114501953125,63.67194747924805,44.66939163208008,11.586116999387741,0.0,0.12873463332653046,,
10,0.3333333333333333,player,2,1.0,1.0,0.0,580.992431640625,591.9019775390625,47.4107551574707,61.72649383544922,18.364060521125793,0.0,0.2040451169013977,,
10,0.3333333333333333,player,14,1.0,1.0,0.0,1147.411376953125,438.71160888671875,100.578125,44.50718307495117,13.697911351919174,0.0,0.15219901502132416,,
10,0.3333333333333333,player,7,0.0,1.0,0.0,36.26698303222656,407.03753662109375,-4.348791599273682,40.8219108581543,37.61783391237259,0.0,0.41797593235969543,,
10,0.3333333333333333,player,1,1.0,1.0,0.0,1065.414306640625,608.666259765625,91.6058120727539,63.55231857299805,4.947762340307236,0.0,0.05497513711452484,,
10,0.3333333333333333,player,9,0.0,1.0,0.0,95.68254852294922,340.17425537109375,0.6187554001808167,32.89496612548828,35.76568275690079,0.0,0.3973964750766754,,
10,0.3333333333333333,player,10,0.0,1.0,0.0,514.085693359375,268.59625244140625,40.58340835571289,24.180004119873047,12.858125120401382,0.0,0.1428680568933487,,
10,0.3333333333333333,player,18,0.0,1.0,0.0,474.87908935546875,344.9657897949219,37.00143814086914,33.46979904174805,39.75858807563782,0.0,0.4417620897293091,,
10,0.3333333333333333,player,17,1.0,1.0,0.0,1027.07861328125,306.0555114746094,90.19544982910156,28.770967483520508,12.979597002267838,0.0,0.14421774446964264,,
10,0.3333333333333333,player,13,1.0,1.0,0.0,928.6556396484375,218.22293090820312,81.18107604980469,17.89952850341797,11.562819331884384,0.0,0.12847577035427094,,
